OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"Esta estación es una importante conección entre las líneas 2 y 5 y está ubicada entre grandes barrios familiares. Sin embargo no hay acceso de elevadores ni escaleras eléctricas, ni entre los andenes ni hasta la superficie. Vivo cerca y tomar esta vía con el carrito de bebé es siempre un viacrucis.","Esta consumir barrios una líneas entre las grande 2 y 5 y está ubicada entre viacrucis. familiares. Sin embargo no hay acceso de ni escaleras eléctricas, ni entre los andenes estación ni hasta la es Vivo cerca embargo y esta vía con el consumir vivo carrito de bebé superficie. perpetuamente un es",0.92856383,0.7096774193548387
"Estación de metro amplia que pertenece a las líneas 2 y 5 de metro. Tiene accesos a la plaza de toros. Dispone de cobertura móvil.","Estación de tren amplia que Tiene a las 5 2 y líneas de metro. pertenece accesos pertenece a la plaza de toros. ferrocarril de capa móvil.",0.9165057,0.7058823529411765
"Hermoso lugar, espectacular para conocer","lugar lugar, impresionante para "Hermoso",0.79620516,0.4
"FALTA UN ASCENSOR O ESCALERAS MECANICAS PARA MINUSVALIDOS. POR LO DEMAS ME HA ENCANTADO LA INFORMACION YA QUE YO VIVO EN LA CALLE ALMERIA....SALIDA A PLAZA DE TOROS DE LAS VENTAS. GRACIAS.","UN CALLE gracias O ESCALERAS MECANICAS PARA MINUSVALIDOS. POR LO DEMAS ME HA demas LA INFORMACION peor gracias QUE YO tuerca LA TOROS GRACIAS. A PLAZA Delaware ASCENSOR Primer Estado LAS VENTAS. ALMERIA....SALIDA",0.87004834,0.6190476190476191
"Un lugar muy bonito para pasar el tiempo",""Un lugar tiempo" hermoso para suceder el considerablemente",0.7299768,0.25
"amplia estación de metro debajo de la plaza de Ventas, con cómoda conexión entre líneas 5 y 2","estacion debajo Ventas, de tren subterráneo "amplia de la plaza de estación con unión entre líneas 5 y",0.79579926,0.5
"Estación de enlace renovada de las líneas L2 y L5. No es totalmente accesible.","de unión renovada de las líneas renovada L2 y L5. No Estación totalmente accesible.",0.9216115,0.7272727272727273
"Una más sin ascensor. MAL.",""Una sin ascensor. más imperfectamente",0.82655215,0.3333333333333333
"Precioso ","rico "",0.40146208,0.0
" Lo ideal sería que tuviera ascensor para personas con movilidad reducida, lo demás está todo bien.…","reducida, Lo ideal sería que tuviera para gente con movilidad ideal lo demás está todo bien.…",0.9126769,0.7272727272727273
"Estacion de metro normalilla. Tiene cargadores usb para el movil pero no cargan","Estacion de metro Tiene cargadores no usb para el movil pero tiene cargan",0.94958746,0.8888888888888888
"Estación de servicio muy aseada, y tiene asientos para esperar el tren","Estación de servicio estacion considerablemente tiene y aseada, para prever el tren",0.8680121,0.5
"Estación de metrode la linea 9 sin conexiones.","linea de la Estación 9 9 sin conexiones.",0.88207626,0.8
"Excelente","extraordinario",0.47381794,0.0
"Bien","bien",1.0000002,1.0
"Limpia.. Que no es poco","no Que ligeramente Limpia.. es",0.8334738,0.6
"Genial","extraordinario",0.29020953,0.0
"Muy lejos, caluroso y muy poco transporte","ligeramente lejos, y sustancialmente Muy ligeramente transporte",0.7632843,0.42857142857142855
"El nombre de la estación se debe al famoso arquitecto. Línea 3 de metro. La estación está siempre limpia",""El de la estación se metro. número atómico 13 célebre arquitecto. debe de transmisión linea de línea La estación está siempre limpia" limpia",0.76341575,0.4375
"Estoy de acuerdo q se hagan mejoras de servicio para personas con discapacidad pero tener servicio de ascensores pero q estén funcionando pero hacer ahorros no funcionan entonces mi pregunta por q se quiere retirar espacio de acera en San Bernardo hacer obra para poner ascensor si luego no funcionan es un gasto innecesario y si más de centena de años se ha podido vivir por q ahora no me parece fatal las gestiones políticas.","Estoy de operación comercial se hagan mejoras de servicio no para pueblo con pero parir servicio de ascensores pero san mucho pregunta funcionando pero ahorros funcionan así que mi no por obra se poner retirar espacio de comercial acera en San Bernardo hacer obra para estén ascensor si luego no funcionan es un ha innecesario y si más de centena de mucho gestiones podido se gasto podido por q ahora no me parece espantoso las tiempo políticas.",0.84062994,0.6530612244897959
"Una parade metro normal, no muy transitada, con una línea muy completa para dirigirte a todas partes, que va desde la zona universitaria de Moncloa y arguelles, hasta el sur con villaverde alto, pasa por el puro centro con callao y sol.","Una parade tren va subterráneo normal, no muy transitada, con una línea muy para dirigirte a todas partes, que va desde la completa universitaria de puro y arguelles, hasta el callao sur con área alto, por el linea elegante con callao y villaverde",0.85727376,0.6296296296296297
"Estación pequeñita con cobertura y salida de la boca mirando dirección Argüelles.","Estación con revestimiento y Argüelles. de estacion la entrada mirando dirección partida",0.7082132,0.36363636363636365
"Es una construcción civil bastante buena y práctica. Además, bonita.","Es una construcción civil buena bastante y práctica. practica Además,",0.91245604,0.875
"Limpio y cómodo","Limpio y comodo",0.9999999,1.0
"Chachy …","…" "Chachy",0.8545776,1.0
"¡Buen lugar! ¡Buen lugar! Hamon es como debe ser :)",""¡Buen lugar! ¡Buen lugar! es como Hamon ser :)" ser vivo",0.8277356,0.7142857142857143
"¡Agradable y seguro para pasear a cualquier hora del día!","seguro y seguro para pasear a cualquier minuto del día!"",0.8090134,0.625
"Bien señalizado, y bastante cómodo","señalizado, bien y bastante Bien",0.94086874,0.75
"Parada muy bien localizable y con unos accesos muy buenos, espaciosa y limpia.",""Parada bien considerablemente localizable y con unos accesos sustancialmente buenos, espaciosa y limpia."",0.9271832,0.7
"Es una estacion de Metro. No tiene misterio. Es como todas, bien. En la salida a Juan XXIII tiene tres tramos de escalera mecánica.","salida una estacion de Metro. No Es como todas, bien. En la partida a Juan XXIII tiene tres tramos tramos Es de escalera misterio.",0.970158,0.8666666666666667
"Antigua parada de Metropolitano. Bocas de metro muy simples. Sin ningún ascensor para gente con minusvalías. En el mapa solo pone que hay una pero realmente hay dos. Suele estar bastante limpia para estar en un ambiente universitario.","Antigua escala llano intermedia de Metropolitano. Bocas de tren sustancialmente minusvalías. Sin ningún ascensor para gente con simples. En el pone solo universitario. que hay una pero realmente ferrocarril hay dos. Suele estar limpia para estar en un atmósfera plano",0.9056541,0.5483870967741935
"Sin ascensor ni por lo tanto acceso a minusválidos. Fallo garrafal en la disposición de los tornos que te puede hacer perder un viaje del metrobus como no vayas atento.","Sin ascensor ni por lo tan no a minusválidos. Fallo garrafal en la conato de hacer los tornos que te metrobus puede hacer un viaje del del como atento. vayas",0.96458673,0.6842105263157895
"La línea 6 está bajo el infierno y no es accesible sin escaleras... Costará dejar de llamarla Metropolitano.","La escaleras 6 está bajo el averno y no es abordable sin escaleras... Costará dejar de llamarla Metropolitano.",0.878604,0.6153846153846154
"Para cambiar de sentido hay que pagar otro viaje o volver a pasar la tarjeta transporte","Para mudar de apreciar hay que avalar otro viaje o convertir a pasar la tarjeta locomoción",0.6566556,0.3333333333333333
"estacion de metro y nada mas, como todos los demas","de metro y nada mas, como todos los demas demas"",0.96853757,0.6666666666666666
"Demasiados pisos",""Demasiados demasiados",0.8064127,0.5
"No hay ascensor para personas discapacitadas fuera de la estación de metro.","No fuera para gente discapacitadas hay de la estación de fuera metro.",0.84746325,0.6666666666666666
"Linda estación, en general bien cuidada y sus alrededores de día, están muy bien y tranquilo. De noche no es peligroso, pero hay que estar atento.","Linda relajado en tranquilo. bien cuidada y sus alrededores de día, considerablemente bien bien y completo Estado no noche Diamante es peligroso, pero hay que estar atento.",0.9246834,0.5909090909090909
"Ubicada en el centro de Villa de Vallecas. Con dos salidas diferenciadas. Posee un ascensor para ser más accesible a personas con dificultades de movilidad. Muy diáfana y moderna. Tiene escaleras mecánicas para hacer más fácil su comunicación.","en el centro de torre de Vallecas. Con salidas diferenciadas. Posee un dos para vivo más abordable a mecánicas con de movilidad. considerablemente facil tiene Tiene diáfana y moderna. movilidad escaleras personas para hacer más fácil su comunicación.",0.8616946,0.5925925925925926
"Es un sitio muy bonito","un bonito muy posición sitio",0.89234996,0.6
"Limpio y seguro","preciso y Limpio",0.75958097,0.3333333333333333
"Bonito...","cautivador",0.3971168,0.0
"Como todas","Como todas",1.0000001,0
" Es facil de acceder bien pensado para personas con móvildad reducida y las indicaciones de los carteles están bien puestas.…","Es facil de acceder bien puestas pensado para personas con móvildad es y las indicaciones de carteles los reducida bien",0.9797431,0.9166666666666666
"Muy bonito y interesante","interesante" encantador y bello",0.610134,0.2
"Estación de renfe y metro situada en zona donde recientemente se han instalado yonkis y hay bastante tráfico de sustancias. No es culpa de Metro ni de la Renfe, pero los vigilantes parece que están de adorno ya que casi siempre están hablando con las taquilleras o por el móvil en lugar de controlar el acceso. Será que no quieren meterse en líos...","Estación de renfe y metro en Será donde peor se han instalado y situada hay tráfico de sustancias. es acusación recientemente de Metro ni de la adorno pero los vigilantes parece que están de Renfe, ya que vigilantes casi siempre están hablando con las o por el meterse en adorno estan de entrenar el No yonkis que no lugar quieren móvil en líos...",0.9331058,0.75
"La estacion se podria mejorar, más vigilancia, el tunel que hay bajo las vias está asqueroso. Por otra parte es un lugar concurrido por estudiante que van a Las Margaritas y trabajadores dentro del poligo,también  conecta con el metro de Villaverde Alto y varias lineas de autobuses.","La estacion se asqueroso podria mejorar, hay vigilancia, el tunel que ferrocarril bajo las vias está asqueroso. Por trozo es un lugar dentro por alumno que otra a Las poligotambien y trabajadores concurrido Margaritas poligo,también conecta con el tren de Villaverde elegante y varias lineas de autobuses.",0.90099883,0.6451612903225806
"Buena estación de metro, tiene escaleras eléctricas y ascensores.  Es la última estación de la línea 3.  No es muy concurrida.","Buena estación de metro, tiene escaleras eléctricas y ascensores. transmisión la última estación de la de Es 3. No ultima sustancialmente es concurrida.",0.9273547,0.75
"Como pueden llevar unas escaleras mecánicas 1mes sin funcionar?","Como pueden llevar unas escaleras escaleras funcionar? 1mes sin",0.93547976,0.8333333333333334
"No deja de ser una estación de trenes de Cercanías","No de deja estacion una estación de trenes de Cercanías",0.97612524,0.8333333333333334
"Grande, limpia y bien señalizada","Grande, bien y amplio señalizada",0.8504406,0.6
"Está bien conectada, pero la falta algo de limpieza y atención","Está conectada, pero la error algo de atención limpieza y atención",0.897397,0.5
"Un sitio genial","Un puesto genial",0.69085324,0.3333333333333333
"Lindo","rico",0.29617667,0.0
"Depende de la hora es un poco caótico,pero esta muy bien comunicado y tiene fácil acceso","Depende de ligeramente la minuto es un caótico,pero esta sustancialmente bien comunicado y tiene fácil acceso",0.81986845,0.5714285714285714
